,Mkt-RF,SMB,HML,RF,Mom,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
2022Q3,0.00024875192000006763,0.03037362300799984,-0.02296644399999992,0.0017009001439998173,-0.008617891095999974,0.03836025449609415,0.05055388863687238,0.004963411829116193,0.006450576709508438,-0.005438074496848411,5.297603803899875e-05
2022Q4,-0.05909375737,0.006493479283999903,0.08196795303799997,0.006112358303000054,0.09705822904999972,-0.02485733463869455,-0.029588654828332395,0.0022289291494774766,-0.08677064044877014,-0.01262496190819995,0.031959027515614524
2023Q1,0.044493671130000134,0.004915583132000023,-0.012120573808000024,0.009731303494999954,-0.1354902990100001,0.06359470901905429,0.065069611861857,0.04841647399785631,0.04915754319203702,0.06785308320162131,0.04973371474604349
2023Q2,0.004653108367999925,-0.07706309901999997,-0.09885866880000005,0.010536782840000258,-0.0008483247999998555,-0.07201287114419597,-0.06792871863882255,-0.13347543402586692,0.06338809089114128,-0.039671348589607636,-0.07128606165241835
2023Q3,0.10250949044400026,0.05227673719999992,-0.041710138437999866,0.012148664799999986,-0.07462347083200005,0.14053974437032024,0.16293645299157333,0.13002883868763382,0.1464323273977508,0.056992252899087825,0.06390592611428225
2023Q4,-0.10381374981999991,-0.09216138220399994,0.005235107300000097,0.013560800944999896,0.058613193158000065,-0.21845917250941738,-0.1635983454910669,-0.16684541930219854,-0.07925995199945124,-0.088663030384184,-0.12395010820787333
2024Q1,0.14994052964000004,0.00809679409999986,0.041035914205999946,0.013459898923999791,0.021397850143999975,0.18176447584378397,0.1679469230762034,0.20782484362742148,0.1620292214461434,0.1567817990874285,0.2209955392676788
2024Q2,0.030294775579999822,-0.05039204200000014,0.0013466909600001742,0.013258094881999805,0.04114693423999993,-0.00951338077651831,0.007963256561335674,-0.0056293054336788995,0.044616477758582684,0.06007899463692867,0.0459034368523199
2024Q3,0.08559705127999995,0.04175531350000017,0.0073403569920000855,0.013056371180000026,-0.016775430399999958,0.13927021492049385,0.12104270021886365,0.15883162802116524,0.10728697192263836,0.07465736815709145,0.1049985474694275
2024Q4,0.023140447999999925,-0.04569669916300001,-0.030125499579999993,0.012753594879999941,0.07284983340000029,0.017050409041915682,-0.027869489211186704,-0.034392780082241003,0.04387065871331042,0.013610515863878403,0.03536156256504652
2025Q1,0.06001466475999995,-0.003729599398000105,-0.01271028349999992,0.011443344759999974,0.01663691200000006,0.08410641953074993,0.04377348501449263,0.05000484494088564,0.0840263908728549,0.026840558381524993,0.08938604287565743
2025Q2,-0.09441221694399993,-0.0893069384359999,0.04282008739999976,0.010234709270000142,0.011627422988000236,-0.15827987355259832,-0.15869034894228307,-0.1365595934374484,-0.09584403948938391,-0.07143257802919045,-0.03271298102518905
2025Q3,0.13416563416799998,0.018099566869999695,-0.056476092160000047,0.010637443928000145,-0.014436558976000047,0.1522779599991002,0.11760324263465582,0.12850052987529748,0.17188970311532792,0.0980748057901466,0.07181173865164814
2025Q4,0.0529237600000001,0.01958791999999998,0.033235899999999985,0.007112540000000056,0.012389689038000196,0.10072637459968314,0.11562812932972322,0.0838908497305706,0.09862850782318078,0.04102240963180992,0.11830378428504829
